data_time_start
2013-01-12 08:37:04
2013-01-12 11:36:42
2013-01-12 11:49:56
2013-01-12 12:47:47
2013-01-13 11:01:37
2013-01-16 10:29:56
2013-01-16 12:16:46
2013-01-17 08:43:02
2013-01-19 07:08:34
2013-01-19 09:37:37
2013-01-25 10:36:59
2013-01-25 11:03:50
2013-01-25 12:41:22
2013-01-27 14:54:44
2013-02-02 08:30:05
2013-02-08 12:00:09
2013-02-10 09:32:41
2013-02-10 10:03:24
2013-02-10 11:21:08
2013-02-16 09:14:40
2013-02-20 09:29:16
2013-02-20 10:12:07
2013-02-24 08:39:29
2013-02-24 13:23:57
2013-02-24 13:52:03
2013-03-02 10:58:18
2013-03-02 11:21:28
2013-03-02 12:06:12
2013-03-02 15:14:56
2013-03-03 08:49:36
2013-03-03 10:19:24
2013-03-03 13:00:31
2013-03-07 10:00:36
2013-03-07 10:01:21
2013-03-07 10:44:28
2013-03-09 11:09:45
2013-03-09 11:35:07
2013-03-14 09:38:18
2013-03-14 10:52:36
2013-03-16 10:35:16
2013-03-16 15:20:20
2013-03-23 08:12:39
2013-03-23 08:53:20
2013-03-23 09:28:08
2013-03-28 09:31:38
2013-03-28 10:00:53
2013-03-28 11:11:57
2013-03-28 13:44:20
2013-03-28 14:12:18
2013-03-29 09:45:43
2013-03-29 10:04:54
2013-03-29 11:18:44
2013-03-30 06:51:22
2013-03-31 12:30:31
2013-04-12 08:10:20
2013-04-12 08:30:43
2013-04-12 08:49:56
2013-04-12 08:52:01
2013-04-12 09:50:07
2013-04-12 09:59:23
2013-04-13 08:53:12
2013-04-20 07:04:29
2013-04-20 07:44:10
2013-04-20 09:05:18
2013-04-28 09:21:50
2013-05-02 09:48:14
2013-05-04 08:35:01
2013-05-05 10:03:34
2013-05-09 00:43:23
2013-05-09 06:10:43
2013-05-09 08:14:04
2013-05-09 08:29:23
2013-05-09 09:03:05
2013-05-09 09:06:24
2013-05-09 09:26:53
2013-05-09 09:57:41
2013-05-09 10:09:04
2013-05-09 11:03:03
2013-05-17 08:25:53
2013-05-17 12:18:26
2013-05-17 12:39:20
2013-05-21 07:42:09
2013-06-01 08:00:21
2013-06-01 08:55:55
2013-06-01 10:53:17
2013-06-05 17:46:53
2013-06-05 18:57:13
2013-06-08 09:24:54
2013-06-08 09:50:53
2013-06-08 10:14:14
2013-06-08 10:35:12
2013-06-09 13:22:48
2013-06-15 08:10:26
2013-06-19 08:11:56
2013-06-22 08:22:04
2013-06-27 08:06:52
2013-06-27 09:08:44
2013-06-27 09:39:01
2013-06-27 10:15:44
2013-06-27 10:43:09
2013-07-07 08:02:54
2013-07-07 09:54:12
2013-07-07 12:56:55
2013-07-10 10:13:16
2013-07-11 07:45:23
2013-07-13 21:21:27
2013-07-14 11:31:53
2013-07-14 11:58:30
2013-07-14 12:29:56
2013-07-14 13:01:14
2013-07-14 16:08:33
2013-07-17 07:39:21
2013-07-18 12:25:20
2013-07-30 16:14:16
2013-08-19 09:36:10
2013-09-02 11:51:20
2013-09-02 13:36:58
2013-09-07 09:00:26
2013-09-08 09:43:25
2013-09-13 11:03:44
2013-09-21 09:03:49
2013-10-05 08:07:00
2013-10-12 08:33:17
2013-10-18 09:58:26
2013-10-20 08:43:15
2013-11-01 10:39:30
2013-11-01 11:17:32
2013-11-03 08:29:57
2013-11-03 08:58:42
2013-11-03 11:38:36
2013-11-03 12:22:24
2013-11-03 14:12:04
2013-11-03 14:29:14
2013-11-06 08:45:42
2013-11-06 09:34:14
2013-11-06 23:36:28
2013-11-23 22:12:38
2013-12-07 10:38:19
2013-12-14 08:06:18
2013-12-14 09:15:16
2013-12-18 07:43:38
2013-12-18 08:12:13
2013-12-18 08:28:54
2013-12-18 11:00:39
2013-12-23 09:10:02
2013-12-23 09:34:58
2014-01-06 12:11:53
2014-01-11 12:09:02
2014-01-15 22:49:24
2014-01-20 08:39:21
2014-01-20 09:42:55
2014-01-20 13:55:55
2014-01-20 14:24:28
2014-01-21 07:09:26
2014-01-25 08:18:48
2014-01-25 08:43:17
2014-01-25 09:01:37
2014-01-31 09:45:27
2014-02-01 07:44:47
2014-02-01 08:20:57
2014-02-02 09:44:38
2014-02-02 10:04:54
2014-02-02 12:15:07
2014-02-02 13:36:10
2014-02-03 11:12:01
2014-02-06 12:25:51
2014-02-06 12:51:51
2014-02-09 11:10:49
2014-02-15 09:56:50
2014-02-21 09:23:27
2014-02-22 08:56:13
2014-02-23 09:12:21
2014-02-23 09:31:24
2014-02-23 10:55:22
2014-02-23 11:41:47
2014-03-01 09:14:32
2014-03-09 12:04:04
2014-03-09 12:08:36
2014-03-09 12:34:51
2014-03-15 08:04:32
2014-03-16 11:29:49
2014-03-17 10:24:38
2014-03-18 13:28:06
2014-03-19 08:04:15
2014-03-19 11:31:43
2014-03-19 11:32:33
2014-03-21 15:16:41
2014-03-23 10:08:02
2014-03-23 10:59:17
2014-03-23 11:32:29
2014-03-27 09:16:39
2014-03-27 11:35:20
2014-03-27 12:13:11
2014-04-02 08:24:40
2014-04-02 08:46:56
2014-04-02 11:02:07
2014-04-12 10:52:04
2014-04-13 09:38:55
2014-04-13 09:48:20
2014-04-13 13:44:45
2014-04-13 15:09:16
2014-04-17 13:38:47
2014-04-18 10:09:20
2014-04-18 11:57:17
2014-04-28 14:48:01
2014-04-28 18:02:46
2014-05-03 08:45:50
2014-05-03 09:41:33
2014-05-04 10:07:24
2014-05-04 12:23:03
2014-05-10 05:12:52
2014-05-11 06:25:39
2014-05-11 09:20:07
2014-05-11 09:39:14
2014-05-11 10:12:06
2014-05-18 10:07:22
2014-05-23 11:03:50
2014-05-25 08:18:54
2014-05-31 10:34:00
2014-06-02 08:48:11
2014-06-20 07:53:07
2014-06-28 11:31:19
2014-07-04 16:44:11
2014-07-18 12:47:47
2014-07-18 13:15:38
2014-07-18 13:28:58
2014-08-10 08:46:42
2014-08-18 06:41:40
2014-08-18 11:00:54
2014-10-02 06:46:42
2014-10-02 10:31:42
2014-10-10 10:28:14
2014-10-16 17:34:31
2014-10-16 18:22:37
2014-10-17 10:32:12
2014-10-18 07:36:19
2014-10-19 16:09:15
2014-10-25 07:54:12
2014-10-27 08:44:41
2014-10-27 11:17:59
2014-11-01 07:44:02
2014-11-01 12:05:10
2014-11-02 09:18:24
2014-11-02 13:02:48
2014-11-08 07:34:32
2014-11-08 08:52:42
2014-11-08 09:35:00
2014-11-08 10:32:31
2014-11-08 11:18:14
2014-11-08 11:33:41
2014-11-08 12:52:35
2014-11-11 07:41:01
2014-11-11 08:28:58
2014-11-11 09:24:29
2014-11-11 10:33:25
2014-11-11 11:11:55
2014-11-11 11:48:17
2014-11-11 11:51:03
2014-11-11 13:29:46
2014-11-25 09:59:11
2014-11-27 10:13:59
2014-11-27 11:01:53
2014-12-06 10:04:46
2014-12-06 10:35:52
2014-12-06 11:01:39
2014-12-06 11:32:15
2014-12-06 12:50:05
2014-12-13 14:31:48
2014-12-13 14:51:27
2014-12-14 12:26:20
2014-12-21 10:32:34
2014-12-31 10:06:23
2015-01-02 10:33:46
2015-01-02 12:03:10
2015-01-05 16:44:13
2015-01-07 10:50:40
2015-01-09 10:04:08
2015-01-16 10:27:30
2015-01-17 08:05:07
2015-01-17 11:10:54
2015-01-18 09:28:22
2015-01-18 10:40:39
2015-01-25 12:33:58
2015-01-30 09:18:33
2015-02-16 14:10:56
2015-02-16 14:33:46
2015-02-21 11:16:31
2015-03-01 11:32:52
2015-03-01 12:59:49
2015-03-01 14:12:56
2015-03-02 10:47:56
2015-03-02 12:04:01
2015-03-02 14:59:57
2015-03-08 14:07:39
2015-03-21 10:37:02
2015-03-21 11:35:49
2015-03-21 12:15:24
2015-03-21 13:07:23
2015-03-28 12:13:46
2015-03-28 13:19:26
2015-03-29 10:45:55
2015-03-29 11:15:27
2015-03-29 12:06:03
2015-03-29 12:22:58
2015-04-03 09:31:16
2015-04-03 10:14:59
2015-04-03 13:31:39
2015-04-04 10:56:46
2015-04-08 07:41:15
2015-04-08 08:15:00
2015-04-17 09:21:55
2015-04-17 10:07:22
2015-04-23 09:09:18
2015-04-23 09:36:26
2015-04-23 10:45:06
2015-04-24 07:58:36
2015-05-02 13:56:27
2015-05-02 14:19:31
2015-05-03 07:20:14
2015-05-03 08:12:11
2015-05-03 09:11:02
2015-05-03 12:02:02
2015-05-04 09:28:31
2015-05-04 10:12:50
2015-05-08 09:45:16
2015-05-17 13:37:03
2015-05-19 07:36:13
2015-05-22 08:51:14
2015-05-22 12:14:59
2015-05-24 06:50:27
2015-05-24 09:01:14
2015-05-28 12:19:28
2015-05-28 14:46:30
2015-06-02 08:02:23
2015-06-02 12:50:39
2015-06-06 10:26:29
2015-06-14 08:45:01
2015-06-17 13:20:36
2015-06-18 09:15:31
2015-06-18 09:34:56
2015-06-20 12:15:35
2015-07-04 11:27:32
2015-08-27 07:13:32
2015-08-27 07:38:35
2015-08-27 09:49:10
2015-09-13 08:53:06
2015-09-13 10:51:40
2015-09-18 06:53:56
2015-09-18 08:46:36
2015-10-03 06:55:32
2015-10-03 09:32:41
2015-10-04 13:49:59
2015-10-04 14:17:08
2015-10-09 06:56:24
2015-10-09 09:29:55
2015-10-10 09:21:10
2015-10-10 13:15:33
2015-10-11 15:20:25
2015-10-18 13:19:56
2015-10-30 08:09:52
2015-10-30 10:21:50
2015-11-04 09:03:59
2015-11-04 11:26:20
2015-11-05 09:23:37
2015-11-05 10:24:20
2015-11-05 10:32:09
2015-11-05 10:54:30
2015-11-05 12:53:31
2015-11-05 12:55:21
2015-11-12 10:17:18
2015-11-12 10:56:21
2015-11-12 11:30:51
2015-11-14 10:06:10
2015-11-14 10:49:07
2015-11-14 11:17:51
2015-11-14 12:06:03
2015-11-15 12:31:22
2015-11-15 14:35:31
2015-11-19 10:08:05
2015-11-19 11:27:49
2015-11-19 12:42:28
2015-11-22 13:17:56
2015-11-28 09:09:12
2015-11-28 09:47:12
2015-11-28 10:27:35
2015-12-03 12:45:09
2015-12-23 10:06:05
2015-12-23 14:05:46
2015-12-27 12:19:17
2015-12-27 15:20:15
2015-12-29 10:07:37
2015-12-30 07:52:34
2015-12-30 09:47:18
2016-01-10 14:08:24
2016-01-10 15:21:24
2016-01-10 16:16:29
2016-01-10 17:12:05
2016-01-16 08:39:49
2016-01-16 11:11:50
2016-01-22 11:10:23
2016-01-22 11:37:30
2016-01-22 12:06:58
2016-01-22 12:32:11
2016-01-22 14:21:35
2016-01-22 17:15:20
2016-01-23 07:59:00
2016-01-24 13:25:19
2016-02-02 08:57:56
2016-02-02 10:44:27
2016-02-08 08:06:10
2016-02-10 08:50:44
2016-02-10 09:00:51
2016-02-10 09:46:07
2016-02-10 09:50:11
2016-02-13 11:17:00
2016-02-13 12:56:30
2016-02-13 13:54:30
2016-02-16 10:31:45
2016-02-20 09:46:27
2016-02-20 10:05:31
2016-02-20 10:24:52
2016-02-21 10:22:47
2016-02-21 10:44:26
2016-02-22 10:48:04
2016-02-22 12:52:20
2016-02-22 13:45:37
2016-02-23 09:35:10
2016-02-23 11:14:29
2016-03-01 10:50:14
2016-03-01 12:32:10
2016-03-06 11:24:01
2016-03-06 11:56:26
2016-03-07 14:44:06
2016-03-07 15:02:06
2016-03-07 19:43:46
2016-03-07 20:10:06
2016-03-07 22:01:46
2016-03-18 12:11:29
2016-03-18 12:58:09
2016-03-18 13:17:29
2016-03-21 12:11:12
2016-03-21 16:07:29
2016-03-21 23:25:39
2016-03-22 03:26:20
2016-03-22 06:03:49
2016-03-22 09:08:26
2016-03-24 01:32:03
2016-03-24 05:44:33
2016-03-24 08:13:20
